lot_id,wafer_id,operation_no,measurement_stage,metric_name,measured_value,unit,spec_low,spec_high,pass_fail,metrology_tool,measured_at
LOT_A_057,LOT_A_057_W23,5100,POST_CMP,mean_thickness,798.769,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:47:00+00:00
LOT_A_057,LOT_A_057_W24,5100,PRE_CMP,mean_thickness,1000.165,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:18:00+00:00
LOT_A_057,LOT_A_057_W24,5100,POST_CMP,mean_thickness,799.581,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:48:00+00:00
LOT_A_057,LOT_A_057_W25,5100,PRE_CMP,mean_thickness,1001.466,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:19:00+00:00
LOT_A_057,LOT_A_057_W25,5100,POST_CMP,mean_thickness,800.444,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:49:00+00:00
LOT_A_058,LOT_A_058_W01,5100,PRE_CMP,mean_thickness,998.790,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T20:55:00+00:00
LOT_A_058,LOT_A_058_W01,5100,POST_CMP,mean_thickness,801.917,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:25:00+00:00
LOT_A_058,LOT_A_058_W02,5100,PRE_CMP,mean_thickness,1001.234,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T20:56:00+00:00
LOT_A_058,LOT_A_058_W02,5100,POST_CMP,mean_thickness,800.207,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:26:00+00:00
LOT_A_058,LOT_A_058_W03,5100,PRE_CMP,mean_thickness,999.377,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T20:57:00+00:00
LOT_A_058,LOT_A_058_W03,5100,POST_CMP,mean_thickness,801.713,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:27:00+00:00
LOT_A_058,LOT_A_058_W04,5100,PRE_CMP,mean_thickness,999.413,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T20:58:00+00:00
LOT_A_058,LOT_A_058_W04,5100,POST_CMP,mean_thickness,801.194,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:28:00+00:00
LOT_A_058,LOT_A_058_W05,5100,PRE_CMP,mean_thickness,1000.614,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T20:59:00+00:00
LOT_A_058,LOT_A_058_W05,5100,POST_CMP,mean_thickness,801.437,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:29:00+00:00
LOT_A_058,LOT_A_058_W06,5100,PRE_CMP,mean_thickness,1001.480,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:00:00+00:00
LOT_A_058,LOT_A_058_W06,5100,POST_CMP,mean_thickness,800.560,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:30:00+00:00
LOT_A_058,LOT_A_058_W07,5100,PRE_CMP,mean_thickness,998.663,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:01:00+00:00
LOT_A_058,LOT_A_058_W07,5100,POST_CMP,mean_thickness,798.273,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:31:00+00:00
LOT_A_058,LOT_A_058_W08,5100,PRE_CMP,mean_thickness,998.346,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:02:00+00:00
LOT_A_058,LOT_A_058_W08,5100,POST_CMP,mean_thickness,800.898,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:32:00+00:00
LOT_A_058,LOT_A_058_W09,5100,PRE_CMP,mean_thickness,1000.353,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:03:00+00:00
LOT_A_058,LOT_A_058_W09,5100,POST_CMP,mean_thickness,798.759,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:33:00+00:00
LOT_A_058,LOT_A_058_W10,5100,PRE_CMP,mean_thickness,1001.409,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:04:00+00:00
LOT_A_058,LOT_A_058_W10,5100,POST_CMP,mean_thickness,799.112,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:34:00+00:00
LOT_A_058,LOT_A_058_W11,5100,PRE_CMP,mean_thickness,998.771,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:05:00+00:00
LOT_A_058,LOT_A_058_W11,5100,POST_CMP,mean_thickness,798.746,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:35:00+00:00
LOT_A_058,LOT_A_058_W12,5100,PRE_CMP,mean_thickness,998.868,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:06:00+00:00
LOT_A_058,LOT_A_058_W12,5100,POST_CMP,mean_thickness,798.990,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:36:00+00:00
LOT_A_058,LOT_A_058_W13,5100,PRE_CMP,mean_thickness,999.331,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:07:00+00:00
LOT_A_058,LOT_A_058_W13,5100,POST_CMP,mean_thickness,799.914,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:37:00+00:00
LOT_A_058,LOT_A_058_W14,5100,PRE_CMP,mean_thickness,1001.493,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:08:00+00:00
LOT_A_058,LOT_A_058_W14,5100,POST_CMP,mean_thickness,799.994,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:38:00+00:00
LOT_A_058,LOT_A_058_W15,5100,PRE_CMP,mean_thickness,1000.426,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:09:00+00:00
LOT_A_058,LOT_A_058_W15,5100,POST_CMP,mean_thickness,799.608,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:39:00+00:00
LOT_A_058,LOT_A_058_W16,5100,PRE_CMP,mean_thickness,1001.179,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:10:00+00:00
LOT_A_058,LOT_A_058_W16,5100,POST_CMP,mean_thickness,798.372,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:40:00+00:00
LOT_A_058,LOT_A_058_W17,5100,PRE_CMP,mean_thickness,1000.728,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:11:00+00:00
LOT_A_058,LOT_A_058_W17,5100,POST_CMP,mean_thickness,801.343,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:41:00+00:00
LOT_A_058,LOT_A_058_W18,5100,PRE_CMP,mean_thickness,1000.888,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:12:00+00:00
LOT_A_058,LOT_A_058_W18,5100,POST_CMP,mean_thickness,799.442,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:42:00+00:00
LOT_A_058,LOT_A_058_W19,5100,PRE_CMP,mean_thickness,1000.041,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:13:00+00:00
LOT_A_058,LOT_A_058_W19,5100,POST_CMP,mean_thickness,801.392,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:43:00+00:00
LOT_A_058,LOT_A_058_W20,5100,PRE_CMP,mean_thickness,1001.724,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:14:00+00:00
LOT_A_058,LOT_A_058_W20,5100,POST_CMP,mean_thickness,798.110,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:44:00+00:00
LOT_A_058,LOT_A_058_W21,5100,PRE_CMP,mean_thickness,1000.100,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:15:00+00:00
LOT_A_058,LOT_A_058_W21,5100,POST_CMP,mean_thickness,798.328,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:45:00+00:00
LOT_A_058,LOT_A_058_W22,5100,PRE_CMP,mean_thickness,1000.518,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:16:00+00:00
LOT_A_058,LOT_A_058_W22,5100,POST_CMP,mean_thickness,801.664,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:46:00+00:00
LOT_A_058,LOT_A_058_W23,5100,PRE_CMP,mean_thickness,999.644,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:17:00+00:00
LOT_A_058,LOT_A_058_W23,5100,POST_CMP,mean_thickness,798.471,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:47:00+00:00
LOT_A_058,LOT_A_058_W24,5100,PRE_CMP,mean_thickness,1001.775,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:18:00+00:00
LOT_A_058,LOT_A_058_W24,5100,POST_CMP,mean_thickness,798.939,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:48:00+00:00
LOT_A_058,LOT_A_058_W25,5100,PRE_CMP,mean_thickness,1001.822,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T21:19:00+00:00
LOT_A_058,LOT_A_058_W25,5100,POST_CMP,mean_thickness,800.292,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T21:49:00+00:00
LOT_A_059,LOT_A_059_W01,5100,PRE_CMP,mean_thickness,998.427,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T02:55:00+00:00
LOT_A_059,LOT_A_059_W01,5100,POST_CMP,mean_thickness,800.710,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:25:00+00:00
LOT_A_059,LOT_A_059_W02,5100,PRE_CMP,mean_thickness,999.765,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T02:56:00+00:00
LOT_A_059,LOT_A_059_W02,5100,POST_CMP,mean_thickness,801.199,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:26:00+00:00
LOT_A_059,LOT_A_059_W03,5100,PRE_CMP,mean_thickness,999.527,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T02:57:00+00:00
LOT_A_059,LOT_A_059_W03,5100,POST_CMP,mean_thickness,801.420,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:27:00+00:00
LOT_A_059,LOT_A_059_W04,5100,PRE_CMP,mean_thickness,999.276,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T02:58:00+00:00
LOT_A_059,LOT_A_059_W04,5100,POST_CMP,mean_thickness,799.479,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:28:00+00:00
LOT_A_059,LOT_A_059_W05,5100,PRE_CMP,mean_thickness,1000.454,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T02:59:00+00:00
LOT_A_059,LOT_A_059_W05,5100,POST_CMP,mean_thickness,798.173,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:29:00+00:00
LOT_A_059,LOT_A_059_W06,5100,PRE_CMP,mean_thickness,998.919,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:00:00+00:00
LOT_A_059,LOT_A_059_W06,5100,POST_CMP,mean_thickness,801.862,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:30:00+00:00
LOT_A_059,LOT_A_059_W07,5100,PRE_CMP,mean_thickness,998.977,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:01:00+00:00
LOT_A_059,LOT_A_059_W07,5100,POST_CMP,mean_thickness,801.973,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:31:00+00:00
LOT_A_059,LOT_A_059_W08,5100,PRE_CMP,mean_thickness,1000.820,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:02:00+00:00
LOT_A_059,LOT_A_059_W08,5100,POST_CMP,mean_thickness,800.975,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:32:00+00:00
LOT_A_059,LOT_A_059_W09,5100,PRE_CMP,mean_thickness,1001.878,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:03:00+00:00
LOT_A_059,LOT_A_059_W09,5100,POST_CMP,mean_thickness,798.779,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:33:00+00:00
LOT_A_059,LOT_A_059_W10,5100,PRE_CMP,mean_thickness,1001.575,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:04:00+00:00
LOT_A_059,LOT_A_059_W10,5100,POST_CMP,mean_thickness,798.128,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:34:00+00:00
LOT_A_059,LOT_A_059_W11,5100,PRE_CMP,mean_thickness,1001.030,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:05:00+00:00
LOT_A_059,LOT_A_059_W11,5100,POST_CMP,mean_thickness,800.708,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:35:00+00:00
LOT_A_059,LOT_A_059_W12,5100,PRE_CMP,mean_thickness,1000.910,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:06:00+00:00
LOT_A_059,LOT_A_059_W12,5100,POST_CMP,mean_thickness,801.245,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:36:00+00:00
LOT_A_059,LOT_A_059_W13,5100,PRE_CMP,mean_thickness,1000.528,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:07:00+00:00
LOT_A_059,LOT_A_059_W13,5100,POST_CMP,mean_thickness,801.117,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:37:00+00:00
LOT_A_059,LOT_A_059_W14,5100,PRE_CMP,mean_thickness,998.791,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:08:00+00:00
LOT_A_059,LOT_A_059_W14,5100,POST_CMP,mean_thickness,798.333,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:38:00+00:00
LOT_A_059,LOT_A_059_W15,5100,PRE_CMP,mean_thickness,999.488,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:09:00+00:00
LOT_A_059,LOT_A_059_W15,5100,POST_CMP,mean_thickness,798.377,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:39:00+00:00
LOT_A_059,LOT_A_059_W16,5100,PRE_CMP,mean_thickness,999.407,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:10:00+00:00
LOT_A_059,LOT_A_059_W16,5100,POST_CMP,mean_thickness,800.842,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:40:00+00:00
LOT_A_059,LOT_A_059_W17,5100,PRE_CMP,mean_thickness,998.035,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:11:00+00:00
LOT_A_059,LOT_A_059_W17,5100,POST_CMP,mean_thickness,801.606,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:41:00+00:00
LOT_A_059,LOT_A_059_W18,5100,PRE_CMP,mean_thickness,1000.587,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:12:00+00:00
LOT_A_059,LOT_A_059_W18,5100,POST_CMP,mean_thickness,801.904,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:42:00+00:00
LOT_A_059,LOT_A_059_W19,5100,PRE_CMP,mean_thickness,998.108,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:13:00+00:00
LOT_A_059,LOT_A_059_W19,5100,POST_CMP,mean_thickness,798.203,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:43:00+00:00
LOT_A_059,LOT_A_059_W20,5100,PRE_CMP,mean_thickness,999.100,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:14:00+00:00
LOT_A_059,LOT_A_059_W20,5100,POST_CMP,mean_thickness,798.217,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:44:00+00:00
LOT_A_059,LOT_A_059_W21,5100,PRE_CMP,mean_thickness,998.545,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:15:00+00:00
LOT_A_059,LOT_A_059_W21,5100,POST_CMP,mean_thickness,800.547,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:45:00+00:00
LOT_A_059,LOT_A_059_W22,5100,PRE_CMP,mean_thickness,998.002,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:16:00+00:00
LOT_A_059,LOT_A_059_W22,5100,POST_CMP,mean_thickness,799.573,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:46:00+00:00
LOT_A_059,LOT_A_059_W23,5100,PRE_CMP,mean_thickness,999.084,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:17:00+00:00
LOT_A_059,LOT_A_059_W23,5100,POST_CMP,mean_thickness,801.890,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:47:00+00:00
LOT_A_059,LOT_A_059_W24,5100,PRE_CMP,mean_thickness,999.281,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:18:00+00:00
LOT_A_059,LOT_A_059_W24,5100,POST_CMP,mean_thickness,799.525,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:48:00+00:00
LOT_A_059,LOT_A_059_W25,5100,PRE_CMP,mean_thickness,999.768,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T03:19:00+00:00
LOT_A_059,LOT_A_059_W25,5100,POST_CMP,mean_thickness,800.869,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T03:49:00+00:00
LOT_A_060,LOT_A_060_W01,5100,PRE_CMP,mean_thickness,999.503,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T08:55:00+00:00
LOT_A_060,LOT_A_060_W01,5100,POST_CMP,mean_thickness,799.524,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:25:00+00:00
LOT_A_060,LOT_A_060_W02,5100,PRE_CMP,mean_thickness,998.677,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T08:56:00+00:00
LOT_A_060,LOT_A_060_W02,5100,POST_CMP,mean_thickness,799.879,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:26:00+00:00
LOT_A_060,LOT_A_060_W03,5100,PRE_CMP,mean_thickness,1001.964,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T08:57:00+00:00
LOT_A_060,LOT_A_060_W03,5100,POST_CMP,mean_thickness,801.195,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:27:00+00:00
LOT_A_060,LOT_A_060_W04,5100,PRE_CMP,mean_thickness,1000.612,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T08:58:00+00:00
LOT_A_060,LOT_A_060_W04,5100,POST_CMP,mean_thickness,801.981,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:28:00+00:00
LOT_A_060,LOT_A_060_W05,5100,PRE_CMP,mean_thickness,998.282,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T08:59:00+00:00
LOT_A_060,LOT_A_060_W05,5100,POST_CMP,mean_thickness,800.298,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:29:00+00:00
LOT_A_060,LOT_A_060_W06,5100,PRE_CMP,mean_thickness,999.018,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:00:00+00:00
LOT_A_060,LOT_A_060_W06,5100,POST_CMP,mean_thickness,799.644,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:30:00+00:00
LOT_A_060,LOT_A_060_W07,5100,PRE_CMP,mean_thickness,999.903,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:01:00+00:00
LOT_A_060,LOT_A_060_W07,5100,POST_CMP,mean_thickness,798.158,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:31:00+00:00
LOT_A_060,LOT_A_060_W08,5100,PRE_CMP,mean_thickness,1001.696,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:02:00+00:00
LOT_A_060,LOT_A_060_W08,5100,POST_CMP,mean_thickness,798.878,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:32:00+00:00
LOT_A_060,LOT_A_060_W09,5100,PRE_CMP,mean_thickness,1001.864,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:03:00+00:00
LOT_A_060,LOT_A_060_W09,5100,POST_CMP,mean_thickness,799.427,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:33:00+00:00
LOT_A_060,LOT_A_060_W10,5100,PRE_CMP,mean_thickness,998.307,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:04:00+00:00
LOT_A_060,LOT_A_060_W10,5100,POST_CMP,mean_thickness,801.979,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:34:00+00:00
LOT_A_060,LOT_A_060_W11,5100,PRE_CMP,mean_thickness,1000.346,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:05:00+00:00
LOT_A_060,LOT_A_060_W11,5100,POST_CMP,mean_thickness,801.575,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:35:00+00:00
LOT_A_060,LOT_A_060_W12,5100,PRE_CMP,mean_thickness,999.505,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:06:00+00:00
LOT_A_060,LOT_A_060_W12,5100,POST_CMP,mean_thickness,798.398,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:36:00+00:00
LOT_A_060,LOT_A_060_W13,5100,PRE_CMP,mean_thickness,1001.037,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:07:00+00:00
LOT_A_060,LOT_A_060_W13,5100,POST_CMP,mean_thickness,799.603,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:37:00+00:00
LOT_A_060,LOT_A_060_W14,5100,PRE_CMP,mean_thickness,998.491,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:08:00+00:00
LOT_A_060,LOT_A_060_W14,5100,POST_CMP,mean_thickness,798.328,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:38:00+00:00
LOT_A_060,LOT_A_060_W15,5100,PRE_CMP,mean_thickness,998.953,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:09:00+00:00
LOT_A_060,LOT_A_060_W15,5100,POST_CMP,mean_thickness,798.867,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:39:00+00:00
LOT_A_060,LOT_A_060_W16,5100,PRE_CMP,mean_thickness,999.004,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:10:00+00:00
LOT_A_060,LOT_A_060_W16,5100,POST_CMP,mean_thickness,799.182,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:40:00+00:00
LOT_A_060,LOT_A_060_W17,5100,PRE_CMP,mean_thickness,998.215,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:11:00+00:00
LOT_A_060,LOT_A_060_W17,5100,POST_CMP,mean_thickness,799.853,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:41:00+00:00
LOT_A_060,LOT_A_060_W18,5100,PRE_CMP,mean_thickness,999.100,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:12:00+00:00
LOT_A_060,LOT_A_060_W18,5100,POST_CMP,mean_thickness,801.359,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:42:00+00:00
LOT_A_060,LOT_A_060_W19,5100,PRE_CMP,mean_thickness,999.225,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:13:00+00:00
LOT_A_060,LOT_A_060_W19,5100,POST_CMP,mean_thickness,800.621,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:43:00+00:00
LOT_A_060,LOT_A_060_W20,5100,PRE_CMP,mean_thickness,1000.675,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:14:00+00:00
LOT_A_060,LOT_A_060_W20,5100,POST_CMP,mean_thickness,801.670,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:44:00+00:00
LOT_A_060,LOT_A_060_W21,5100,PRE_CMP,mean_thickness,1001.811,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:15:00+00:00
LOT_A_060,LOT_A_060_W21,5100,POST_CMP,mean_thickness,799.617,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:45:00+00:00
LOT_A_060,LOT_A_060_W22,5100,PRE_CMP,mean_thickness,999.234,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:16:00+00:00
LOT_A_060,LOT_A_060_W22,5100,POST_CMP,mean_thickness,800.307,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:46:00+00:00
LOT_A_060,LOT_A_060_W23,5100,PRE_CMP,mean_thickness,1001.771,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:17:00+00:00
LOT_A_060,LOT_A_060_W23,5100,POST_CMP,mean_thickness,801.891,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:47:00+00:00
LOT_A_060,LOT_A_060_W24,5100,PRE_CMP,mean_thickness,1001.465,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:18:00+00:00
LOT_A_060,LOT_A_060_W24,5100,POST_CMP,mean_thickness,800.563,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:48:00+00:00
LOT_A_060,LOT_A_060_W25,5100,PRE_CMP,mean_thickness,998.907,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T09:19:00+00:00
LOT_A_060,LOT_A_060_W25,5100,POST_CMP,mean_thickness,801.580,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T09:49:00+00:00
LOT_A_061,LOT_A_061_W01,5100,PRE_CMP,mean_thickness,1000.265,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T14:55:00+00:00
LOT_A_061,LOT_A_061_W01,5100,POST_CMP,mean_thickness,798.459,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T15:25:00+00:00
LOT_A_061,LOT_A_061_W02,5100,PRE_CMP,mean_thickness,998.204,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T14:56:00+00:00
LOT_A_061,LOT_A_061_W02,5100,POST_CMP,mean_thickness,799.214,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T15:26:00+00:00
LOT_A_061,LOT_A_061_W03,5100,PRE_CMP,mean_thickness,999.308,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T14:57:00+00:00
LOT_A_061,LOT_A_061_W03,5100,POST_CMP,mean_thickness,799.642,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T15:27:00+00:00
LOT_A_061,LOT_A_061_W04,5100,PRE_CMP,mean_thickness,999.726,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T14:58:00+00:00
LOT_A_061,LOT_A_061_W04,5100,POST_CMP,mean_thickness,801.705,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T15:28:00+00:00
LOT_A_061,LOT_A_061_W05,5100,PRE_CMP,mean_thickness,1000.549,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T14:59:00+00:00
LOT_A_061,LOT_A_061_W05,5100,POST_CMP,mean_thickness,799.615,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T15:29:00+00:00
LOT_A_061,LOT_A_061_W06,5100,PRE_CMP,mean_thickness,998.567,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T15:00:00+00:00
LOT_A_061,LOT_A_061_W06,5100,POST_CMP,mean_thickness,799.679,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T15:30:00+00:00
LOT_A_061,LOT_A_061_W07,5100,PRE_CMP,mean_thickness,1000.130,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T15:01:00+00:00
LOT_A_061,LOT_A_061_W07,5100,POST_CMP,mean_thickness,800.499,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T15:31:00+00:00
LOT_A_061,LOT_A_061_W08,5100,PRE_CMP,mean_thickness,999.935,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T15:02:00+00:00
LOT_A_061,LOT_A_061_W08,5100,POST_CMP,mean_thickness,801.885,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T15:32:00+00:00
LOT_A_061,LOT_A_061_W09,5100,PRE_CMP,mean_thickness,1001.313,nm,950.0,1050.0,true,METRO_THK_01,2026-07-16T15:03:00+00:00
LOT_A_061,LOT_A_061_W09,5100,POST_CMP,mean_thickness,801.521,nm,780.0,820.0,true,METRO_THK_01,2026-07-16T15:33:00+00:00
