wafer_id,lot_id,wafer_no,slot,status
LOT_A_038_W06,LOT_A_038,6,6,COMPLETE
LOT_A_038_W07,LOT_A_038,7,7,COMPLETE
LOT_A_038_W08,LOT_A_038,8,8,COMPLETE
LOT_A_038_W09,LOT_A_038,9,9,COMPLETE
LOT_A_038_W10,LOT_A_038,10,10,COMPLETE
LOT_A_038_W11,LOT_A_038,11,11,COMPLETE
LOT_A_038_W12,LOT_A_038,12,12,COMPLETE
LOT_A_038_W13,LOT_A_038,13,13,COMPLETE
LOT_A_038_W14,LOT_A_038,14,14,COMPLETE
LOT_A_038_W15,LOT_A_038,15,15,COMPLETE
LOT_A_038_W16,LOT_A_038,16,16,COMPLETE
LOT_A_038_W17,LOT_A_038,17,17,COMPLETE
LOT_A_038_W18,LOT_A_038,18,18,COMPLETE
LOT_A_038_W19,LOT_A_038,19,19,COMPLETE
LOT_A_038_W20,LOT_A_038,20,20,COMPLETE
LOT_A_038_W21,LOT_A_038,21,21,COMPLETE
LOT_A_038_W22,LOT_A_038,22,22,COMPLETE
LOT_A_038_W23,LOT_A_038,23,23,COMPLETE
LOT_A_038_W24,LOT_A_038,24,24,COMPLETE
LOT_A_038_W25,LOT_A_038,25,25,COMPLETE
LOT_A_039_W01,LOT_A_039,1,1,COMPLETE
LOT_A_039_W02,LOT_A_039,2,2,COMPLETE
LOT_A_039_W03,LOT_A_039,3,3,COMPLETE
LOT_A_039_W04,LOT_A_039,4,4,COMPLETE
LOT_A_039_W05,LOT_A_039,5,5,COMPLETE
LOT_A_039_W06,LOT_A_039,6,6,COMPLETE
LOT_A_039_W07,LOT_A_039,7,7,COMPLETE
LOT_A_039_W08,LOT_A_039,8,8,COMPLETE
LOT_A_039_W09,LOT_A_039,9,9,COMPLETE
LOT_A_039_W10,LOT_A_039,10,10,COMPLETE
LOT_A_039_W11,LOT_A_039,11,11,COMPLETE
LOT_A_039_W12,LOT_A_039,12,12,COMPLETE
LOT_A_039_W13,LOT_A_039,13,13,COMPLETE
LOT_A_039_W14,LOT_A_039,14,14,COMPLETE
LOT_A_039_W15,LOT_A_039,15,15,COMPLETE
LOT_A_039_W16,LOT_A_039,16,16,COMPLETE
LOT_A_039_W17,LOT_A_039,17,17,COMPLETE
LOT_A_039_W18,LOT_A_039,18,18,COMPLETE
LOT_A_039_W19,LOT_A_039,19,19,COMPLETE
LOT_A_039_W20,LOT_A_039,20,20,COMPLETE
LOT_A_039_W21,LOT_A_039,21,21,COMPLETE
LOT_A_039_W22,LOT_A_039,22,22,COMPLETE
LOT_A_039_W23,LOT_A_039,23,23,COMPLETE
LOT_A_039_W24,LOT_A_039,24,24,COMPLETE
LOT_A_039_W25,LOT_A_039,25,25,COMPLETE
LOT_A_040_W01,LOT_A_040,1,1,COMPLETE
LOT_A_040_W02,LOT_A_040,2,2,COMPLETE
LOT_A_040_W03,LOT_A_040,3,3,COMPLETE
LOT_A_040_W04,LOT_A_040,4,4,COMPLETE
LOT_A_040_W05,LOT_A_040,5,5,COMPLETE
LOT_A_040_W06,LOT_A_040,6,6,COMPLETE
LOT_A_040_W07,LOT_A_040,7,7,COMPLETE
LOT_A_040_W08,LOT_A_040,8,8,COMPLETE
LOT_A_040_W09,LOT_A_040,9,9,COMPLETE
LOT_A_040_W10,LOT_A_040,10,10,COMPLETE
LOT_A_040_W11,LOT_A_040,11,11,COMPLETE
LOT_A_040_W12,LOT_A_040,12,12,COMPLETE
LOT_A_040_W13,LOT_A_040,13,13,COMPLETE
LOT_A_040_W14,LOT_A_040,14,14,COMPLETE
LOT_A_040_W15,LOT_A_040,15,15,COMPLETE
LOT_A_040_W16,LOT_A_040,16,16,COMPLETE
LOT_A_040_W17,LOT_A_040,17,17,COMPLETE
LOT_A_040_W18,LOT_A_040,18,18,COMPLETE
LOT_A_040_W19,LOT_A_040,19,19,COMPLETE
LOT_A_040_W20,LOT_A_040,20,20,COMPLETE
LOT_A_040_W21,LOT_A_040,21,21,COMPLETE
LOT_A_040_W22,LOT_A_040,22,22,COMPLETE
LOT_A_040_W23,LOT_A_040,23,23,COMPLETE
LOT_A_040_W24,LOT_A_040,24,24,COMPLETE
LOT_A_040_W25,LOT_A_040,25,25,COMPLETE
LOT_A_041_W01,LOT_A_041,1,1,COMPLETE
LOT_A_041_W02,LOT_A_041,2,2,COMPLETE
LOT_A_041_W03,LOT_A_041,3,3,COMPLETE
LOT_A_041_W04,LOT_A_041,4,4,COMPLETE
LOT_A_041_W05,LOT_A_041,5,5,COMPLETE
LOT_A_041_W06,LOT_A_041,6,6,COMPLETE
LOT_A_041_W07,LOT_A_041,7,7,COMPLETE
LOT_A_041_W08,LOT_A_041,8,8,COMPLETE
LOT_A_041_W09,LOT_A_041,9,9,COMPLETE
LOT_A_041_W10,LOT_A_041,10,10,COMPLETE
LOT_A_041_W11,LOT_A_041,11,11,COMPLETE
LOT_A_041_W12,LOT_A_041,12,12,COMPLETE
LOT_A_041_W13,LOT_A_041,13,13,COMPLETE
LOT_A_041_W14,LOT_A_041,14,14,COMPLETE
LOT_A_041_W15,LOT_A_041,15,15,COMPLETE
LOT_A_041_W16,LOT_A_041,16,16,COMPLETE
LOT_A_041_W17,LOT_A_041,17,17,COMPLETE
LOT_A_041_W18,LOT_A_041,18,18,COMPLETE
LOT_A_041_W19,LOT_A_041,19,19,COMPLETE
LOT_A_041_W20,LOT_A_041,20,20,COMPLETE
LOT_A_041_W21,LOT_A_041,21,21,COMPLETE
LOT_A_041_W22,LOT_A_041,22,22,COMPLETE
LOT_A_041_W23,LOT_A_041,23,23,COMPLETE
LOT_A_041_W24,LOT_A_041,24,24,COMPLETE
LOT_A_041_W25,LOT_A_041,25,25,COMPLETE
LOT_A_042_W01,LOT_A_042,1,1,COMPLETE
LOT_A_042_W02,LOT_A_042,2,2,COMPLETE
LOT_A_042_W03,LOT_A_042,3,3,COMPLETE
LOT_A_042_W04,LOT_A_042,4,4,COMPLETE
LOT_A_042_W05,LOT_A_042,5,5,COMPLETE
LOT_A_042_W06,LOT_A_042,6,6,COMPLETE
LOT_A_042_W07,LOT_A_042,7,7,COMPLETE
LOT_A_042_W08,LOT_A_042,8,8,COMPLETE
LOT_A_042_W09,LOT_A_042,9,9,COMPLETE
LOT_A_042_W10,LOT_A_042,10,10,COMPLETE
LOT_A_042_W11,LOT_A_042,11,11,COMPLETE
LOT_A_042_W12,LOT_A_042,12,12,COMPLETE
LOT_A_042_W13,LOT_A_042,13,13,COMPLETE
LOT_A_042_W14,LOT_A_042,14,14,COMPLETE
LOT_A_042_W15,LOT_A_042,15,15,COMPLETE
LOT_A_042_W16,LOT_A_042,16,16,COMPLETE
LOT_A_042_W17,LOT_A_042,17,17,COMPLETE
LOT_A_042_W18,LOT_A_042,18,18,COMPLETE
LOT_A_042_W19,LOT_A_042,19,19,COMPLETE
LOT_A_042_W20,LOT_A_042,20,20,COMPLETE
LOT_A_042_W21,LOT_A_042,21,21,COMPLETE
LOT_A_042_W22,LOT_A_042,22,22,COMPLETE
LOT_A_042_W23,LOT_A_042,23,23,COMPLETE
LOT_A_042_W24,LOT_A_042,24,24,COMPLETE
LOT_A_042_W25,LOT_A_042,25,25,COMPLETE
LOT_A_043_W01,LOT_A_043,1,1,COMPLETE
LOT_A_043_W02,LOT_A_043,2,2,COMPLETE
LOT_A_043_W03,LOT_A_043,3,3,COMPLETE
LOT_A_043_W04,LOT_A_043,4,4,COMPLETE
LOT_A_043_W05,LOT_A_043,5,5,COMPLETE
LOT_A_043_W06,LOT_A_043,6,6,COMPLETE
LOT_A_043_W07,LOT_A_043,7,7,COMPLETE
LOT_A_043_W08,LOT_A_043,8,8,COMPLETE
LOT_A_043_W09,LOT_A_043,9,9,COMPLETE
LOT_A_043_W10,LOT_A_043,10,10,COMPLETE
LOT_A_043_W11,LOT_A_043,11,11,COMPLETE
LOT_A_043_W12,LOT_A_043,12,12,COMPLETE
LOT_A_043_W13,LOT_A_043,13,13,COMPLETE
LOT_A_043_W14,LOT_A_043,14,14,COMPLETE
LOT_A_043_W15,LOT_A_043,15,15,COMPLETE
LOT_A_043_W16,LOT_A_043,16,16,COMPLETE
LOT_A_043_W17,LOT_A_043,17,17,COMPLETE
LOT_A_043_W18,LOT_A_043,18,18,COMPLETE
LOT_A_043_W19,LOT_A_043,19,19,COMPLETE
LOT_A_043_W20,LOT_A_043,20,20,COMPLETE
LOT_A_043_W21,LOT_A_043,21,21,COMPLETE
LOT_A_043_W22,LOT_A_043,22,22,COMPLETE
LOT_A_043_W23,LOT_A_043,23,23,COMPLETE
LOT_A_043_W24,LOT_A_043,24,24,COMPLETE
LOT_A_043_W25,LOT_A_043,25,25,COMPLETE
LOT_A_044_W01,LOT_A_044,1,1,COMPLETE
LOT_A_044_W02,LOT_A_044,2,2,COMPLETE
LOT_A_044_W03,LOT_A_044,3,3,COMPLETE
LOT_A_044_W04,LOT_A_044,4,4,COMPLETE
LOT_A_044_W05,LOT_A_044,5,5,COMPLETE
LOT_A_044_W06,LOT_A_044,6,6,COMPLETE
LOT_A_044_W07,LOT_A_044,7,7,COMPLETE
LOT_A_044_W08,LOT_A_044,8,8,COMPLETE
LOT_A_044_W09,LOT_A_044,9,9,COMPLETE
LOT_A_044_W10,LOT_A_044,10,10,COMPLETE
LOT_A_044_W11,LOT_A_044,11,11,COMPLETE
LOT_A_044_W12,LOT_A_044,12,12,COMPLETE
LOT_A_044_W13,LOT_A_044,13,13,COMPLETE
LOT_A_044_W14,LOT_A_044,14,14,COMPLETE
LOT_A_044_W15,LOT_A_044,15,15,COMPLETE
LOT_A_044_W16,LOT_A_044,16,16,COMPLETE
LOT_A_044_W17,LOT_A_044,17,17,COMPLETE
LOT_A_044_W18,LOT_A_044,18,18,COMPLETE
LOT_A_044_W19,LOT_A_044,19,19,COMPLETE
LOT_A_044_W20,LOT_A_044,20,20,COMPLETE
LOT_A_044_W21,LOT_A_044,21,21,COMPLETE
LOT_A_044_W22,LOT_A_044,22,22,COMPLETE
LOT_A_044_W23,LOT_A_044,23,23,COMPLETE
LOT_A_044_W24,LOT_A_044,24,24,COMPLETE
LOT_A_044_W25,LOT_A_044,25,25,COMPLETE
LOT_A_045_W01,LOT_A_045,1,1,COMPLETE
LOT_A_045_W02,LOT_A_045,2,2,COMPLETE
LOT_A_045_W03,LOT_A_045,3,3,COMPLETE
LOT_A_045_W04,LOT_A_045,4,4,COMPLETE
LOT_A_045_W05,LOT_A_045,5,5,COMPLETE
LOT_A_045_W06,LOT_A_045,6,6,COMPLETE
LOT_A_045_W07,LOT_A_045,7,7,COMPLETE
LOT_A_045_W08,LOT_A_045,8,8,COMPLETE
LOT_A_045_W09,LOT_A_045,9,9,COMPLETE
LOT_A_045_W10,LOT_A_045,10,10,COMPLETE
LOT_A_045_W11,LOT_A_045,11,11,COMPLETE
LOT_A_045_W12,LOT_A_045,12,12,COMPLETE
LOT_A_045_W13,LOT_A_045,13,13,COMPLETE
LOT_A_045_W14,LOT_A_045,14,14,COMPLETE
LOT_A_045_W15,LOT_A_045,15,15,COMPLETE
LOT_A_045_W16,LOT_A_045,16,16,COMPLETE
LOT_A_045_W17,LOT_A_045,17,17,COMPLETE
LOT_A_045_W18,LOT_A_045,18,18,COMPLETE
LOT_A_045_W19,LOT_A_045,19,19,COMPLETE
LOT_A_045_W20,LOT_A_045,20,20,COMPLETE
LOT_A_045_W21,LOT_A_045,21,21,COMPLETE
LOT_A_045_W22,LOT_A_045,22,22,COMPLETE
LOT_A_045_W23,LOT_A_045,23,23,COMPLETE
LOT_A_045_W24,LOT_A_045,24,24,COMPLETE
LOT_A_045_W25,LOT_A_045,25,25,COMPLETE
LOT_A_046_W01,LOT_A_046,1,1,COMPLETE
LOT_A_046_W02,LOT_A_046,2,2,COMPLETE
LOT_A_046_W03,LOT_A_046,3,3,COMPLETE
LOT_A_046_W04,LOT_A_046,4,4,COMPLETE
LOT_A_046_W05,LOT_A_046,5,5,COMPLETE
LOT_A_046_W06,LOT_A_046,6,6,COMPLETE
LOT_A_046_W07,LOT_A_046,7,7,COMPLETE
LOT_A_046_W08,LOT_A_046,8,8,COMPLETE
LOT_A_046_W09,LOT_A_046,9,9,COMPLETE
LOT_A_046_W10,LOT_A_046,10,10,COMPLETE
LOT_A_046_W11,LOT_A_046,11,11,COMPLETE
LOT_A_046_W12,LOT_A_046,12,12,COMPLETE
LOT_A_046_W13,LOT_A_046,13,13,COMPLETE
LOT_A_046_W14,LOT_A_046,14,14,COMPLETE
LOT_A_046_W15,LOT_A_046,15,15,COMPLETE
LOT_A_046_W16,LOT_A_046,16,16,COMPLETE
LOT_A_046_W17,LOT_A_046,17,17,COMPLETE
LOT_A_046_W18,LOT_A_046,18,18,COMPLETE
LOT_A_046_W19,LOT_A_046,19,19,COMPLETE
LOT_A_046_W20,LOT_A_046,20,20,COMPLETE
LOT_A_046_W21,LOT_A_046,21,21,COMPLETE
LOT_A_046_W22,LOT_A_046,22,22,COMPLETE
LOT_A_046_W23,LOT_A_046,23,23,COMPLETE
LOT_A_046_W24,LOT_A_046,24,24,COMPLETE
LOT_A_046_W25,LOT_A_046,25,25,COMPLETE
LOT_A_047_W01,LOT_A_047,1,1,COMPLETE
LOT_A_047_W02,LOT_A_047,2,2,COMPLETE
LOT_A_047_W03,LOT_A_047,3,3,COMPLETE
LOT_A_047_W04,LOT_A_047,4,4,COMPLETE
LOT_A_047_W05,LOT_A_047,5,5,COMPLETE
LOT_A_047_W06,LOT_A_047,6,6,COMPLETE
LOT_A_047_W07,LOT_A_047,7,7,COMPLETE
LOT_A_047_W08,LOT_A_047,8,8,COMPLETE
LOT_A_047_W09,LOT_A_047,9,9,COMPLETE
LOT_A_047_W10,LOT_A_047,10,10,COMPLETE
LOT_A_047_W11,LOT_A_047,11,11,COMPLETE
LOT_A_047_W12,LOT_A_047,12,12,COMPLETE
LOT_A_047_W13,LOT_A_047,13,13,COMPLETE
LOT_A_047_W14,LOT_A_047,14,14,COMPLETE
LOT_A_047_W15,LOT_A_047,15,15,COMPLETE
LOT_A_047_W16,LOT_A_047,16,16,COMPLETE
LOT_A_047_W17,LOT_A_047,17,17,COMPLETE
LOT_A_047_W18,LOT_A_047,18,18,COMPLETE
LOT_A_047_W19,LOT_A_047,19,19,COMPLETE
LOT_A_047_W20,LOT_A_047,20,20,COMPLETE
LOT_A_047_W21,LOT_A_047,21,21,COMPLETE
LOT_A_047_W22,LOT_A_047,22,22,COMPLETE
LOT_A_047_W23,LOT_A_047,23,23,COMPLETE
LOT_A_047_W24,LOT_A_047,24,24,COMPLETE
LOT_A_047_W25,LOT_A_047,25,25,COMPLETE
LOT_A_048_W01,LOT_A_048,1,1,COMPLETE
LOT_A_048_W02,LOT_A_048,2,2,COMPLETE
LOT_A_048_W03,LOT_A_048,3,3,COMPLETE
LOT_A_048_W04,LOT_A_048,4,4,COMPLETE
LOT_A_048_W05,LOT_A_048,5,5,COMPLETE
LOT_A_048_W06,LOT_A_048,6,6,COMPLETE
LOT_A_048_W07,LOT_A_048,7,7,COMPLETE
LOT_A_048_W08,LOT_A_048,8,8,COMPLETE
LOT_A_048_W09,LOT_A_048,9,9,COMPLETE
LOT_A_048_W10,LOT_A_048,10,10,COMPLETE
LOT_A_048_W11,LOT_A_048,11,11,COMPLETE
LOT_A_048_W12,LOT_A_048,12,12,COMPLETE
LOT_A_048_W13,LOT_A_048,13,13,COMPLETE
LOT_A_048_W14,LOT_A_048,14,14,COMPLETE
LOT_A_048_W15,LOT_A_048,15,15,COMPLETE
LOT_A_048_W16,LOT_A_048,16,16,COMPLETE
LOT_A_048_W17,LOT_A_048,17,17,COMPLETE
LOT_A_048_W18,LOT_A_048,18,18,COMPLETE
LOT_A_048_W19,LOT_A_048,19,19,COMPLETE
LOT_A_048_W20,LOT_A_048,20,20,COMPLETE
LOT_A_048_W21,LOT_A_048,21,21,COMPLETE
LOT_A_048_W22,LOT_A_048,22,22,COMPLETE
LOT_A_048_W23,LOT_A_048,23,23,COMPLETE
LOT_A_048_W24,LOT_A_048,24,24,COMPLETE
LOT_A_048_W25,LOT_A_048,25,25,COMPLETE
LOT_A_049_W01,LOT_A_049,1,1,COMPLETE
LOT_A_049_W02,LOT_A_049,2,2,COMPLETE
LOT_A_049_W03,LOT_A_049,3,3,COMPLETE
LOT_A_049_W04,LOT_A_049,4,4,COMPLETE
LOT_A_049_W05,LOT_A_049,5,5,COMPLETE
LOT_A_049_W06,LOT_A_049,6,6,COMPLETE
LOT_A_049_W07,LOT_A_049,7,7,COMPLETE
LOT_A_049_W08,LOT_A_049,8,8,COMPLETE
LOT_A_049_W09,LOT_A_049,9,9,COMPLETE
LOT_A_049_W10,LOT_A_049,10,10,COMPLETE
LOT_A_049_W11,LOT_A_049,11,11,COMPLETE
LOT_A_049_W12,LOT_A_049,12,12,COMPLETE
LOT_A_049_W13,LOT_A_049,13,13,COMPLETE
LOT_A_049_W14,LOT_A_049,14,14,COMPLETE
LOT_A_049_W15,LOT_A_049,15,15,COMPLETE
LOT_A_049_W16,LOT_A_049,16,16,COMPLETE
LOT_A_049_W17,LOT_A_049,17,17,COMPLETE
LOT_A_049_W18,LOT_A_049,18,18,COMPLETE
LOT_A_049_W19,LOT_A_049,19,19,COMPLETE
LOT_A_049_W20,LOT_A_049,20,20,COMPLETE
LOT_A_049_W21,LOT_A_049,21,21,COMPLETE
LOT_A_049_W22,LOT_A_049,22,22,COMPLETE
LOT_A_049_W23,LOT_A_049,23,23,COMPLETE
LOT_A_049_W24,LOT_A_049,24,24,COMPLETE
LOT_A_049_W25,LOT_A_049,25,25,COMPLETE
LOT_A_050_W01,LOT_A_050,1,1,COMPLETE
LOT_A_050_W02,LOT_A_050,2,2,COMPLETE
LOT_A_050_W03,LOT_A_050,3,3,COMPLETE
LOT_A_050_W04,LOT_A_050,4,4,COMPLETE
LOT_A_050_W05,LOT_A_050,5,5,COMPLETE
LOT_A_050_W06,LOT_A_050,6,6,COMPLETE
LOT_A_050_W07,LOT_A_050,7,7,COMPLETE
LOT_A_050_W08,LOT_A_050,8,8,COMPLETE
LOT_A_050_W09,LOT_A_050,9,9,COMPLETE
LOT_A_050_W10,LOT_A_050,10,10,COMPLETE
LOT_A_050_W11,LOT_A_050,11,11,COMPLETE
LOT_A_050_W12,LOT_A_050,12,12,COMPLETE
LOT_A_050_W13,LOT_A_050,13,13,COMPLETE
LOT_A_050_W14,LOT_A_050,14,14,COMPLETE
LOT_A_050_W15,LOT_A_050,15,15,COMPLETE
LOT_A_050_W16,LOT_A_050,16,16,COMPLETE
LOT_A_050_W17,LOT_A_050,17,17,COMPLETE
LOT_A_050_W18,LOT_A_050,18,18,COMPLETE
LOT_A_050_W19,LOT_A_050,19,19,COMPLETE
LOT_A_050_W20,LOT_A_050,20,20,COMPLETE
LOT_A_050_W21,LOT_A_050,21,21,COMPLETE
LOT_A_050_W22,LOT_A_050,22,22,COMPLETE
LOT_A_050_W23,LOT_A_050,23,23,COMPLETE
LOT_A_050_W24,LOT_A_050,24,24,COMPLETE
LOT_A_050_W25,LOT_A_050,25,25,COMPLETE
LOT_A_051_W01,LOT_A_051,1,1,COMPLETE
LOT_A_051_W02,LOT_A_051,2,2,COMPLETE
LOT_A_051_W03,LOT_A_051,3,3,COMPLETE
LOT_A_051_W04,LOT_A_051,4,4,COMPLETE
LOT_A_051_W05,LOT_A_051,5,5,COMPLETE
LOT_A_051_W06,LOT_A_051,6,6,COMPLETE
LOT_A_051_W07,LOT_A_051,7,7,COMPLETE
LOT_A_051_W08,LOT_A_051,8,8,COMPLETE
LOT_A_051_W09,LOT_A_051,9,9,COMPLETE
LOT_A_051_W10,LOT_A_051,10,10,COMPLETE
LOT_A_051_W11,LOT_A_051,11,11,COMPLETE
LOT_A_051_W12,LOT_A_051,12,12,COMPLETE
LOT_A_051_W13,LOT_A_051,13,13,COMPLETE
LOT_A_051_W14,LOT_A_051,14,14,COMPLETE
LOT_A_051_W15,LOT_A_051,15,15,COMPLETE
LOT_A_051_W16,LOT_A_051,16,16,COMPLETE
LOT_A_051_W17,LOT_A_051,17,17,COMPLETE
LOT_A_051_W18,LOT_A_051,18,18,COMPLETE
LOT_A_051_W19,LOT_A_051,19,19,COMPLETE
LOT_A_051_W20,LOT_A_051,20,20,COMPLETE
LOT_A_051_W21,LOT_A_051,21,21,COMPLETE
LOT_A_051_W22,LOT_A_051,22,22,COMPLETE
LOT_A_051_W23,LOT_A_051,23,23,COMPLETE
LOT_A_051_W24,LOT_A_051,24,24,COMPLETE
LOT_A_051_W25,LOT_A_051,25,25,COMPLETE
LOT_A_052_W01,LOT_A_052,1,1,COMPLETE
LOT_A_052_W02,LOT_A_052,2,2,COMPLETE
LOT_A_052_W03,LOT_A_052,3,3,COMPLETE
LOT_A_052_W04,LOT_A_052,4,4,COMPLETE
LOT_A_052_W05,LOT_A_052,5,5,COMPLETE
LOT_A_052_W06,LOT_A_052,6,6,COMPLETE
LOT_A_052_W07,LOT_A_052,7,7,COMPLETE
LOT_A_052_W08,LOT_A_052,8,8,COMPLETE
LOT_A_052_W09,LOT_A_052,9,9,COMPLETE
LOT_A_052_W10,LOT_A_052,10,10,COMPLETE
LOT_A_052_W11,LOT_A_052,11,11,COMPLETE
LOT_A_052_W12,LOT_A_052,12,12,COMPLETE
LOT_A_052_W13,LOT_A_052,13,13,COMPLETE
LOT_A_052_W14,LOT_A_052,14,14,COMPLETE
LOT_A_052_W15,LOT_A_052,15,15,COMPLETE
LOT_A_052_W16,LOT_A_052,16,16,COMPLETE
LOT_A_052_W17,LOT_A_052,17,17,COMPLETE
LOT_A_052_W18,LOT_A_052,18,18,COMPLETE
LOT_A_052_W19,LOT_A_052,19,19,COMPLETE
LOT_A_052_W20,LOT_A_052,20,20,COMPLETE
LOT_A_052_W21,LOT_A_052,21,21,COMPLETE
LOT_A_052_W22,LOT_A_052,22,22,COMPLETE
LOT_A_052_W23,LOT_A_052,23,23,COMPLETE
LOT_A_052_W24,LOT_A_052,24,24,COMPLETE
LOT_A_052_W25,LOT_A_052,25,25,COMPLETE
LOT_A_053_W01,LOT_A_053,1,1,COMPLETE
LOT_A_053_W02,LOT_A_053,2,2,COMPLETE
LOT_A_053_W03,LOT_A_053,3,3,COMPLETE
LOT_A_053_W04,LOT_A_053,4,4,COMPLETE
LOT_A_053_W05,LOT_A_053,5,5,COMPLETE
LOT_A_053_W06,LOT_A_053,6,6,COMPLETE
LOT_A_053_W07,LOT_A_053,7,7,COMPLETE
LOT_A_053_W08,LOT_A_053,8,8,COMPLETE
LOT_A_053_W09,LOT_A_053,9,9,COMPLETE
LOT_A_053_W10,LOT_A_053,10,10,COMPLETE
LOT_A_053_W11,LOT_A_053,11,11,COMPLETE
LOT_A_053_W12,LOT_A_053,12,12,COMPLETE
LOT_A_053_W13,LOT_A_053,13,13,COMPLETE
LOT_A_053_W14,LOT_A_053,14,14,COMPLETE
LOT_A_053_W15,LOT_A_053,15,15,COMPLETE
LOT_A_053_W16,LOT_A_053,16,16,COMPLETE
LOT_A_053_W17,LOT_A_053,17,17,COMPLETE
LOT_A_053_W18,LOT_A_053,18,18,COMPLETE
LOT_A_053_W19,LOT_A_053,19,19,COMPLETE
LOT_A_053_W20,LOT_A_053,20,20,COMPLETE
LOT_A_053_W21,LOT_A_053,21,21,COMPLETE
LOT_A_053_W22,LOT_A_053,22,22,COMPLETE
LOT_A_053_W23,LOT_A_053,23,23,COMPLETE
LOT_A_053_W24,LOT_A_053,24,24,COMPLETE
LOT_A_053_W25,LOT_A_053,25,25,COMPLETE
LOT_A_054_W01,LOT_A_054,1,1,COMPLETE
LOT_A_054_W02,LOT_A_054,2,2,COMPLETE
LOT_A_054_W03,LOT_A_054,3,3,COMPLETE
LOT_A_054_W04,LOT_A_054,4,4,COMPLETE
LOT_A_054_W05,LOT_A_054,5,5,COMPLETE
LOT_A_054_W06,LOT_A_054,6,6,COMPLETE
LOT_A_054_W07,LOT_A_054,7,7,COMPLETE
LOT_A_054_W08,LOT_A_054,8,8,COMPLETE
LOT_A_054_W09,LOT_A_054,9,9,COMPLETE
LOT_A_054_W10,LOT_A_054,10,10,COMPLETE
LOT_A_054_W11,LOT_A_054,11,11,COMPLETE
LOT_A_054_W12,LOT_A_054,12,12,COMPLETE
LOT_A_054_W13,LOT_A_054,13,13,COMPLETE
LOT_A_054_W14,LOT_A_054,14,14,COMPLETE
LOT_A_054_W15,LOT_A_054,15,15,COMPLETE
LOT_A_054_W16,LOT_A_054,16,16,COMPLETE
LOT_A_054_W17,LOT_A_054,17,17,COMPLETE
LOT_A_054_W18,LOT_A_054,18,18,COMPLETE
LOT_A_054_W19,LOT_A_054,19,19,COMPLETE
LOT_A_054_W20,LOT_A_054,20,20,COMPLETE
LOT_A_054_W21,LOT_A_054,21,21,COMPLETE
LOT_A_054_W22,LOT_A_054,22,22,COMPLETE
LOT_A_054_W23,LOT_A_054,23,23,COMPLETE
LOT_A_054_W24,LOT_A_054,24,24,COMPLETE
LOT_A_054_W25,LOT_A_054,25,25,COMPLETE
LOT_A_055_W01,LOT_A_055,1,1,COMPLETE
LOT_A_055_W02,LOT_A_055,2,2,COMPLETE
LOT_A_055_W03,LOT_A_055,3,3,COMPLETE
LOT_A_055_W04,LOT_A_055,4,4,COMPLETE
LOT_A_055_W05,LOT_A_055,5,5,COMPLETE
LOT_A_055_W06,LOT_A_055,6,6,COMPLETE
LOT_A_055_W07,LOT_A_055,7,7,COMPLETE
LOT_A_055_W08,LOT_A_055,8,8,COMPLETE
LOT_A_055_W09,LOT_A_055,9,9,COMPLETE
LOT_A_055_W10,LOT_A_055,10,10,COMPLETE
LOT_A_055_W11,LOT_A_055,11,11,COMPLETE
LOT_A_055_W12,LOT_A_055,12,12,COMPLETE
LOT_A_055_W13,LOT_A_055,13,13,COMPLETE
LOT_A_055_W14,LOT_A_055,14,14,COMPLETE
LOT_A_055_W15,LOT_A_055,15,15,COMPLETE
LOT_A_055_W16,LOT_A_055,16,16,COMPLETE
LOT_A_055_W17,LOT_A_055,17,17,COMPLETE
LOT_A_055_W18,LOT_A_055,18,18,COMPLETE
LOT_A_055_W19,LOT_A_055,19,19,COMPLETE
LOT_A_055_W20,LOT_A_055,20,20,COMPLETE
LOT_A_055_W21,LOT_A_055,21,21,COMPLETE
LOT_A_055_W22,LOT_A_055,22,22,COMPLETE
LOT_A_055_W23,LOT_A_055,23,23,COMPLETE
LOT_A_055_W24,LOT_A_055,24,24,COMPLETE
LOT_A_055_W25,LOT_A_055,25,25,COMPLETE
LOT_A_056_W01,LOT_A_056,1,1,COMPLETE
LOT_A_056_W02,LOT_A_056,2,2,COMPLETE
LOT_A_056_W03,LOT_A_056,3,3,COMPLETE
LOT_A_056_W04,LOT_A_056,4,4,COMPLETE
LOT_A_056_W05,LOT_A_056,5,5,COMPLETE
LOT_A_056_W06,LOT_A_056,6,6,COMPLETE
LOT_A_056_W07,LOT_A_056,7,7,COMPLETE
LOT_A_056_W08,LOT_A_056,8,8,COMPLETE
LOT_A_056_W09,LOT_A_056,9,9,COMPLETE
LOT_A_056_W10,LOT_A_056,10,10,COMPLETE
LOT_A_056_W11,LOT_A_056,11,11,COMPLETE
LOT_A_056_W12,LOT_A_056,12,12,COMPLETE
LOT_A_056_W13,LOT_A_056,13,13,COMPLETE
LOT_A_056_W14,LOT_A_056,14,14,COMPLETE
LOT_A_056_W15,LOT_A_056,15,15,COMPLETE
LOT_A_056_W16,LOT_A_056,16,16,COMPLETE
LOT_A_056_W17,LOT_A_056,17,17,COMPLETE
LOT_A_056_W18,LOT_A_056,18,18,COMPLETE
LOT_A_056_W19,LOT_A_056,19,19,COMPLETE
LOT_A_056_W20,LOT_A_056,20,20,COMPLETE
